,user_agent,tls_ja3,tls_peetprint_hash,http2_akamai_fingerprint,tcpip_ip_ttl,tcpip_tcp_mss,tcpip_tcp_window,os_prediction_highest,0300,TLS 1.0,TLS 1.1,TLS 1.2,TLS 1.3,TLS_GREASE (0x0a0a),TLS_GREASE (0x1a1a),TLS_GREASE (0x2a2a),TLS_GREASE (0x3a3a),TLS_GREASE (0x4a4a),TLS_GREASE (0x5a5a),TLS_GREASE (0x6a6a),TLS_GREASE (0x7a7a),TLS_GREASE (0x8a8a),TLS_GREASE (0x9a9a),TLS_GREASE (0xaaaa),TLS_GREASE (0xbaba),TLS_GREASE (0xcaca),TLS_GREASE (0xdada),TLS_GREASE (0xeaea),TLS_GREASE (0xfafa),os_encoded
2569,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-13-11-51-10-0-18-45-23-17513-27-35-5-16-43-21,29-23-24,0",22a4f858cc83b9144c829ca411948a88,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",115.0,1380.0,8192.0,Windows,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
2570,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,35-17513-18-43-11-5-65281-10-13-0-16-51-23-27-45-21-41,29-23-24,0",a0468212376b470d0ee57e6922986be3,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",115.0,1380.0,8192.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2571,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,45-5-51-18-17513-35-0-23-65281-13-27-10-16-11-43-21-41,29-23-24,0",a0468212376b470d0ee57e6922986be3,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",115.0,1380.0,8192.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2572,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-45-0-65037-43-13-11-27-35-17513-23-51-18-10-65281-16,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1460.0,64240.0,Windows,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
2573,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-0-10-43-51-5-65281-23-45-11-18-35-16-17513-27-21-41,29-23-24,0",a0468212376b470d0ee57e6922986be3,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",115.0,1380.0,8192.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2574,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,0-51-27-45-23-17513-11-65281-65037-35-16-13-43-5-18-10-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1460.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2575,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,18-45-43-27-10-17513-5-13-65037-16-0-23-35-51-65281-11,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",52.0,1460.0,65535.0,iOS,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4
2576,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,23-17513-13-35-27-65281-16-45-43-10-65037-0-18-11-5-51-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,65535.0,iOS,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
2577,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-23-13-65037-17513-16-51-18-10-0-45-35-43-27-11-65281,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",110.0,1412.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2578,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,17513-13-65281-5-23-10-18-0-65037-11-27-45-16-51-35-43-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",110.0,1412.0,64240.0,Windows,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3
2579,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,27-51-11-35-13-65037-43-65281-16-5-18-23-17513-45-0-10-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",110.0,1412.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2580,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-43-17513-35-27-65037-0-18-65281-45-10-23-5-51-16-11-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",110.0,1412.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2581,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",111.0,1414.0,64240.0,Windows,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
2582,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",111.0,1414.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2583,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",112.0,1414.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2584,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",112.0,1414.0,64240.0,Windows,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2585,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",111.0,1414.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2586,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,18-45-11-10-43-35-65281-5-17513-0-13-65037-23-16-27-51-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",52.0,1460.0,65535.0,iOS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4
2587,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,45-16-17513-5-23-10-43-13-27-65037-11-18-65281-35-51-0-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",51.0,1460.0,65535.0,iOS,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,4
2588,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",111.0,1414.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2589,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",111.0,1414.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2590,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,10-17513-18-43-45-5-51-16-65037-11-23-13-65281-27-35-0,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",107.0,1460.0,64240.0,Windows,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3
2591,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-35-27-5-43-0-23-51-10-17513-16-11-65281-65037-18-45-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1460.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2592,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,27-35-18-0-13-11-10-23-16-17513-45-65037-51-5-43-65281-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1460.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2593,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,17513-51-45-43-10-0-27-11-23-35-16-13-5-65281-65037-18,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",112.0,1460.0,64240.0,Windows,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,3
2594,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,5-13-51-65037-27-16-0-18-10-35-23-43-45-65281-17513-11-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",112.0,1460.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2595,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65037-35-17513-65281-27-51-11-10-45-0-16-13-23-18-5-43,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",117.0,1412.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2596,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Edg/128.0.0.0","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,43-65037-10-13-17513-11-27-5-65281-16-18-23-45-35-51-0-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",117.0,1412.0,64240.0,Windows,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2597,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,13-35-18-17513-11-43-16-65281-23-65037-10-0-27-5-51-45,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",55.0,1460.0,29200.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2598,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,43-23-51-65037-16-13-18-17513-10-11-27-65281-45-35-5-0-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",55.0,1460.0,29200.0,Linux,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,45-0-11-65037-35-27-23-13-5-43-65281-18-17513-16-10-51,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",55.0,1460.0,29200.0,Linux,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-16-10-43-35-0-11-51-23-27-18-17513-13-45-5-65037-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",55.0,1460.0,29200.0,Linux,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2603,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-27-13-43-65037-45-51-0-18-10-11-5-17513-16-35-23,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1452.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2604,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,51-65281-17513-65037-35-0-10-27-18-23-43-45-13-11-16-5-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",113.0,1452.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2605,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",117.0,1460.0,64240.0,Windows,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
2606,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53-255,0-11-10-35-5-16-23-13-43-45-51,29-23-24,0-1-2",223690ee5f284d308546a8fb777fb925,"|10485760|0|m,a,s,p",117.0,1460.0,64240.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2607,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,0-13-43-16-27-11-35-23-18-5-10-65281-45-65037-51-17513,25497-29-23-24,0",b8ce945a4d9a7a9b5b6132e3658fe033,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",117.0,1452.0,64240.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2608,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,11-51-18-13-45-16-5-43-27-0-65281-23-17513-65037-10-35-41,25497-29-23-24,0",9cb72b909981b498e833d0f5e5929c70,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",117.0,1452.0,64240.0,Windows,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2609,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,65281-13-45-27-43-51-11-10-16-35-18-0-23-65037-5-17513,29-23-24,0",8ad9325e12f531d2983b78860de7b0ec,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",50.0,1400.0,65535.0,Android,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2610,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,11-13-35-45-23-16-27-65037-0-17513-10-18-51-5-43-65281-41,29-23-24,0",d3adf83b0154a3dce2a78ec296fcbfa4,"1:65536,2:0,4:6291456,6:262144|15663105|0|m,a,s,p",50.0,1400.0,65535.0,Android,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
2611,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,16-27-10-17513-5-18-13-23-35-43-45-51-0-65281-11-21,29-23-24,0",22a4f858cc83b9144c829ca411948a88,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",118.0,1460.0,8192.0,Windows,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
2612,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36","771,4865-4866-4867-49195-49199-49196-49200-52393-52392-49171-49172-156-157-47-53,27-17513-10-18-13-23-65281-51-45-43-0-16-5-11-35-21-41,29-23-24,0",a0468212376b470d0ee57e6922986be3,"1:65536,2:0,3:1000,4:6291456,6:262144|15663105|0|m,a,s,p",118.0,1460.0,8192.0,Windows,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
